sleep_hours,meal_quality,screen_time,physical_activity,steps,mood,stress_level
6.349390931930955,7.431735535021233,6.532273089172795,3.9189148546583294,6810.514841590504,4.704189062662215,1
5.785769987606493,6.616337357077316,5.052070623128842,1.0314957865619463,8482.463376332535,6.972958374710052,1
4.814075519051229,2.5807262853668265,10.415629747079958,1.012390401262083,3452.0505742292307,3.5597407956135996,2
8.63995352155364,6.383689391563412,1.946317580853646,3.932197078420807,11425.461387960364,9.710613372581925,0
9.715155271460262,8.633919022318011,0.9748574133423928,5.186454314769428,9007.320302847418,8.852433334796224,0
8.500533878212005,7.142842443583717,1.9291075019388877,5.482472415243185,9664.805822011223,8.714000494092092,0
8.192602543590855,10.601683114180394,3.5655096456315443,3.239237240844182,11130.012431656798,8.381158384882777,0
7.186760893325332,5.718455316051103,5.0573569924400426,1.5514085853664559,7050.485027989819,5.939754459549906,1
8.213640212695408,8.889630795623438,3.082283989275424,6.065480375065351,9224.067324849442,9.40934744018558,0
3.7105194127903127,4.57013937684678,8.368930483810662,2.3373735464024774,4910.5185320117125,2.2983341417125835,2
6.040430892644839,2.1539414756180606,6.446590841452807,2.1710470351528506,3623.035843083896,5.731169631767299,2
7.273580739583031,6.587696298664708,4.465648768921554,4.774223699513464,10101.292307031887,6.575251813786544,0
4.885197751240936,5.180126071421015,6.013941169007913,1.9608279753132398,6067.115869198243,7.1129102010438405,2
6.356725371987075,6.474983737315108,6.0392836337267175,3.73463754545933,6021.29428699826,5.659013882485444,1
4.7011799109707955,4.070106746510991,6.171608121831087,1.1222850802969488,8437.86690022803,5.867462004161351,2
6.289872383747066,5.596335665506636,6.440457194422206,3.462483624066854,5730.946317551074,6.206705263693245,1
4.861487755392775,3.991331949213177,6.542216731778872,2.8375294355905116,4497.13387719796,2.6589352866984313,2
6.6010513595865605,5.437042974947509,3.5107009983716817,1.5547947355877745,8499.404508065285,6.693574228367469,1
5.5053371476473485,5.133407219898705,4.150494578711678,1.8973892156129353,2924.9888345425843,4.901728697140274,2
6.908633670822076,7.236696702748869,4.013248169221795,3.854525227066616,5862.09914940703,7.068297001003811,1
4.28869677305052,4.640549059379822,7.354335469396349,1.2486755441834547,4423.418935110618,3.794233006322828,2
7.021217593071604,4.63477719549022,4.697762699078723,2.993478684770542,8398.191584342865,6.802008586461697,1
6.346571662610296,6.232404382999486,7.437068477223919,2.0257480696294716,6309.225624767501,4.732080951433023,2
8.60559089331628,7.077834675822374,3.86960592010566,6.3556378588049505,10620.15235483555,9.876795812558067,0
6.809106123078449,7.005317065855907,3.9811540202105675,0.08574401018305888,8284.83477860555,4.535615172067229,1
7.47846645367626,5.689374719556202,5.528757452535319,2.4296486335863197,4769.095049177224,6.324068830069707,1
3.748800863366322,2.660978067804404,9.369156837542288,1.510592288396332,6703.921768915733,3.846002334802168,2
4.531503886639684,3.58948169047755,9.026278496048509,1.4770566874900648,3790.434606322925,4.075694940005094,2
5.092055137311992,5.071488424065199,10.794891623877929,1.2051255968548416,3319.3731215954163,3.245133803428079,2
3.8210765087016747,4.236396657178847,7.914289067812902,0.7557010129270061,5301.267639673564,4.100791072644807,2
5.7978507013821385,2.25187043525446,7.968835630413839,1.1207641987561017,6878.42549293496,4.161299542662695,2
8.095664294731323,7.026931059118445,4.196571501664492,4.84147042697303,9959.043190735103,7.066732040926804,0
4.123302914380707,5.29255194282186,6.421760138631463,0.34289825652947403,6751.612888291668,3.22495503698376,2
5.875074897495109,5.688239831078985,7.397807168144512,3.802128458618119,8793.335267830465,4.300527533048825,1
5.746611364602157,4.8906933801444845,10.413738141471455,1.3182202856021408,5777.1525530449635,3.470798990188487,2
4.634759022510154,2.494596273007122,10.053810302772689,2.375182462518774,4262.064642695776,5.328056888986968,2
6.629492376727298,9.353872374165412,2.885460154747382,6.237816311973462,7608.358511808449,7.400624977046228,0
8.004194959774546,8.046980593764742,2.5499345285207564,5.622849932347499,8398.569355926109,7.857620514978707,0
3.3114948119315,3.1559430930361536,8.006366872415313,2.4830324162223154,4412.1848519197,2.982235690923047,2
7.91101915092104,7.09609235853521,2.264470057410233,6.236093175210438,11636.965180891404,8.609138120907177,0
7.9713391687120385,9.564643655814006,0.38025489591025563,5.821902504375224,10130.570602357257,7.7009926495341325,0
7.408496117746355,4.672447785106039,3.7632287577084895,2.3914102767602996,6706.533437903977,4.732130828687697,1
3.745839013004396,3.8339799581470686,4.896446074864263,3.6728754181859817,4966.34592202914,3.9420494582372823,2
8.17055730259015,7.248030668261181,2.680946064333382,4.203974143196511,11614.010707897898,8.021311648671942,0
6.5607642143328695,6.8912189020316665,5.7233734290209854,1.7623375776727022,8803.73409658391,7.06474900472009,1
6.673346495171429,5.635979919027439,4.671700622396561,3.7662429750405098,5939.709420276153,8.33423408913232,1
5.784146416353498,3.42236732841065,5.8509321963994,1.630986359601354,1620.8099079029912,4.335968173440577,2
5.26575742540568,5.807242656569406,4.273739073126895,2.033753680246746,7236.932316151964,6.589806776696141,1
5.94680756651187,4.56600352324005,7.6336524593521595,1.6270491104430216,4449.194098682377,4.287563905167328,2
4.849277478016436,5.619179409308958,6.411772799629954,3.1918977358730363,10422.51396718472,7.230130983098128,1
5.745360724077876,4.612228195726332,6.755944447646362,1.3030455759938953,5108.229855232642,4.738237230816162,2
6.132727751824807,5.166479557004227,3.2684559976505234,1.2481711932482809,6915.114440160832,6.1896641879041585,1
7.507386591829439,7.375729044480873,3.539931742959448,4.00713333647316,8004.217444539343,5.727028488055911,1
3.0367108521610255,5.052989838484638,8.57259983172031,1.9351463156516664,7616.875805112873,4.8598335614674575,2
6.904471393468699,7.786935729993948,8.407174618134194,2.595602576816039,8237.1441790803,6.683712428638376,1
6.625702335192753,6.211427787003231,3.9997269245726548,3.1979166673420756,6588.791568569539,5.514765608771973,1
9.650019935394516,6.932467085745727,3.0242194566727583,6.412220555415429,9880.537913131428,8.452371796249734,0
8.098299434071258,4.190189834362279,7.765186541875112,1.4805081443088952,5442.848862560904,3.7617663249443827,2
7.7080378163656915,7.160790332660993,1.9551908059789664,3.0336434106239984,13084.310694910484,6.896791634278317,0
6.95168474071488,4.776402793569462,4.964671773688643,2.8256457420971643,7837.961883061413,5.55656768539997,1
8.193569817252827,6.086719755342202,1.2750821674869672,4.437712470759028,8480.753319498364,8.314247332595274,0
8.167090876003805,6.040329876120224,1.6718139511015695,5.1968612358691235,11107.699869993115,8.17136828118997,0
8.826036963473326,9.126705136827583,1.9090335697848018,4.589185712045415,8341.442997271097,7.785078969711265,0
5.280045342697404,1.2905194462150313,4.373536638392158,1.8580064929805735,5123.662649952264,3.630681229841811,2
6.615910266477513,6.028683651941947,4.472878646429401,4.563413358832108,6272.357001086998,7.838841269613739,1
6.023572051852913,7.080639692797909,7.5491539745130645,2.5982049730583663,8522.043489862957,4.61556926239217,1
8.310862883624772,10.492999517432791,2.993929088460107,5.838490774451642,10122.744037821347,7.901110346808857,0
6.551245266427729,5.558743791119059,5.85761820244567,1.7551888365140729,5218.140826108639,3.2962896006685667,2
8.926876463205923,7.179317681648289,3.9633761292443217,5.412780926936498,11233.090239991736,9.896792982653947,0
6.299987372262134,5.652366201704002,4.3087122001758456,2.8665161701285875,2242.222065091894,4.898117324122348,2
7.351313991031729,6.742422141085384,2.7659801408930185,5.466358374446335,11481.001774883653,7.9240489763574775,0
6.534482101794515,5.846849062443791,6.310353076254286,2.4347126622974478,5004.72159035949,5.229990368438683,2
6.31495924565624,5.308296508398187,7.206552036225656,2.300504779832357,5944.400889645006,6.798442722039396,1
7.031762196266488,5.336494995159238,6.502737280522906,2.502429161614793,6326.9947612334445,5.088356259023655,1
6.026115235478358,6.148257235146699,7.93123615062543,2.4942532957380634,5911.638619415099,7.777996082955118,1
6.581987713726566,5.420606891031698,2.3282623783015497,0.769531980875541,7840.026372741896,5.3261307044032495,1
7.446794933511942,4.586350959148343,7.500836167326705,4.523238621712258,8603.43299586862,8.138158690525271,1
3.8090834940262734,5.3144736831353026,5.606295489235363,1.0927838512520336,4479.8426348499315,3.41420727655131,2
8.71215872889983,9.035249334723753,1.1538121377619062,4.07048913980759,7755.206117364882,7.3499760655931015,0
8.410880085255773,7.467299160338088,1.830083164289712,2.1277377867183507,9958.727642424046,9.772251596669744,0
8.780158103825944,8.501094169939845,3.189581616598743,6.001046092567141,5945.151560501145,8.677875319530907,0
8.2003942802767,8.346448209496975,2.3199752784215093,5.232253697161004,10439.608709948021,7.285648581973632,0
7.788388126951512,5.9961376355932465,3.6354180302092263,3.7607416051465274,10089.898945399493,8.277376937958191,0
6.0985726457507745,4.353041342539079,5.484461755426502,2.9389960281446164,8250.360704154855,5.359679632273,1
9.268813452916282,6.7621845011731505,5.133033374656266,3.047912200477498,9772.322357446625,8.588317206484577,0
7.044859994880755,8.142943094763707,4.732514999485092,7.231300146192632,10957.076652161135,8.500844474944458,0
8.658536467169531,8.073317967188403,1.7100391002589461,3.704921227936384,9496.322951064807,9.669021525289393,0
4.8277576809174745,5.795690103844914,4.601593159570842,2.6001217613316285,7328.038746740412,6.317121925974764,1
7.9902025817224684,7.102745628514168,3.0758045581937266,4.322838288487889,11462.679600126627,7.8529426184978615,0
5.115038957244059,7.793925872943883,5.061988448405928,3.443002130447375,8927.324655861064,4.77460505092764,1
8.153639293192025,7.690883535797498,3.1335409047822824,4.8475301636194565,11062.163015032886,8.956702316794583,0
8.246241415113648,6.289831607343374,1.651814577894287,5.743264094022715,10256.298157191914,7.8160166636473205,0
5.165403660299704,2.841578917569075,6.274574290666845,2.6734246198272102,3423.169955326246,1.4682306837491863,2
4.63432291746948,5.105124897646061,7.7821740985892935,3.0695752588447682,4876.61945049282,4.306450862963341,2
2.780222052548149,2.8203821943207767,6.625945562241278,1.0695658797723184,4379.864344045338,4.032396213683579,2
7.784474532444354,8.717542255795962,4.502357052096028,5.074094780419776,12442.923318356938,6.619898541785108,0
3.993072639054856,4.55739038374162,6.15370573020927,0.8047697653681996,6882.718682562356,3.5023274765709607,2
6.131064214372305,6.907877609895768,2.9082573967111074,4.053891552295883,5708.215590350947,6.34296394415368,1
6.906886698586754,5.483628816054429,2.773915002613497,2.791531789459592,9309.912232295872,4.167398572092423,1
5.678904633867286,7.47600068726298,3.552941861373928,4.628468554772322,7073.423025590236,7.90869848714142,1
4.771994273190282,2.8116270454752135,7.603402115801947,3.056796631632568,5162.021181469251,3.093351454845707,2
4.637652442453898,5.390186753268152,6.86204730069543,1.1344685050294936,4395.068312133592,4.0845269837843245,2
8.168837639629691,4.7822886081769775,4.457805849959021,3.4164460381014528,7419.142726491391,4.821235703547223,1
6.079296259283836,6.213300127521638,5.6007220797594925,3.1310651862158485,7383.8348089110095,4.565647483680906,1
8.441373189076419,6.5195517904328355,2.933573748868644,2.435225995829058,9032.074943144098,8.50613132744391,1
3.66343149968508,6.103988829310779,9.322958942536054,2.256173262359063,6831.942418527722,4.133958380580236,2
6.581574025434495,9.261921500713992,2.094267699137381,4.34623366135118,9106.508058934762,9.374438093170816,0
3.767568760836,5.642954364643403,9.533783400477517,3.3359382251237113,6835.923129719007,3.8023795322040344,2
7.792963149866318,9.598647170504718,3.560919447941239,4.704519681970839,11045.431606766104,7.66618051024399,0
5.627606297561831,4.16459104404416,6.762541782985505,1.8529168854726323,3731.4903432588308,3.9859010340933283,2
6.912005469052698,5.896872183103125,9.023768573333058,2.0195454721424273,5481.496345529034,5.002236166702925,2
6.422701063988089,5.50083968646317,3.581380908954828,3.6082461916849686,5524.302120080122,6.931233496612171,1
2.8952504942809854,6.950613492641677,7.232987498799102,2.3185178120980297,4913.138375184637,3.264883199275412,2
5.876725808498639,6.243883145503237,4.313550125993578,3.1856885804187387,9763.696520106827,6.726727479157575,1
3.812234760082473,4.023212096938366,7.801547347954575,2.0728748850047305,3722.6900303310217,4.0062731561844185,2
8.415477211392938,9.532738913002579,2.8912398515431423,5.401711722098941,11035.21598756667,7.5987795281141635,0
7.103786638454247,6.2393087831841205,5.709557423240323,2.354427927964605,5008.374876649241,6.603902477699406,1
8.934225649327846,8.254420843301213,3.337602662075202,4.588123033877532,9268.59066389126,7.5674418121803795,0
6.033881054924208,4.011047871250078,8.361943470440574,2.0987838473316756,4813.571334256346,3.788615770182031,2
6.8392534892147605,6.047336457888887,2.846135714197209,1.6841841835724929,7921.513875422709,3.4408852486141965,1
7.279503412281705,8.638391925608383,2.6713815242510153,5.603187431082343,9183.828996828712,7.837207093927706,0
4.246137886309039,4.9591842617729895,8.687398817954861,0.6057824208951672,5614.157795963379,3.7233282282808546,2
8.322984072269287,7.975804393609084,2.096298139269872,5.324359281721603,8231.440313260297,9.187679388461564,0
6.6401691351268095,9.582310803124091,5.551222498211457,2.686470313827602,8882.702252965879,6.5792254646510555,1
5.0161247879004724,4.671967566000005,6.2261420303014905,1.259686193885635,2366.843154033935,3.3048506419231276,2
6.991868187861936,7.383638591960523,2.624803619676063,4.682284903243766,11922.465692505653,8.557691060725125,0
6.944410117073799,4.897576186216687,4.373949779592373,2.704910085762094,8963.725079017064,7.102145332730896,1
5.548614027938297,7.264782925419452,5.85800941745071,2.2952715643891164,5193.622805326237,5.826114505102282,1
5.510058689421942,6.131290166199564,6.992961242372347,3.31318447386498,6590.24491767639,6.5470850342048434,1
5.618166280130861,6.817631412531537,5.612910961552651,2.692191528861116,6242.121302329153,4.935982893259851,1
4.978143252557876,5.348677648565132,9.212668546464784,1.8452578971350355,5327.583481316261,5.288863425206302,2
8.582103634909584,8.0519458858073,3.732640077215579,4.919283419891418,10117.952785474135,6.001799315467892,0
3.4205637012824015,3.5185297894337935,7.586813990856091,2.46542541650269,4975.665323606088,5.156833781036989,2
6.46574129495074,6.0696272817700745,6.272646323307927,0.7531106660153948,6589.949557852055,6.2535404307353675,1
7.541070394495811,7.453141058759607,2.9672467297840015,4.456575228866235,8930.731325984254,8.106430227691897,0
7.713327878383022,7.352458194364841,3.7441919714999368,4.818775826781897,9025.940442517862,9.321304032273012,0
7.866302628970871,8.2825799504883,2.751308873816453,6.607345576019993,10736.462427457376,8.734877786049818,0
6.8943891668115675,5.930978696393444,6.613015102935346,3.2106684652031108,7814.301345394191,4.690049793409077,1
5.083145157529527,6.5658508565018465,2.2532826824924745,1.7715561687342374,4386.6179863822,5.896716368650928,1
6.409497557987407,4.4409403638650105,5.349180114410245,2.2432360229840738,4215.11744253217,7.433510664616477,1
6.071731930387021,6.430144341851545,3.90356558642679,3.7579218499236196,8528.261608185307,8.218330599955694,1
6.694925778962172,4.6917499118406845,3.521690598918605,2.0302562803653257,7665.80297621091,5.2484216685803915,1
8.053592573779898,8.5159392177041,1.4374541431134573,4.470947322653705,11191.397019432741,6.745710576830751,0
6.475152853703278,4.908379899621799,3.595240437815606,2.3322204435311136,7938.28909248956,5.77520517791235,1
6.1855577943508795,7.201958190250272,7.090181791286647,3.7105491022977852,8144.011234202601,6.4555675780631585,1
8.848167925999103,10.759660038911077,3.392415967178767,4.491036374292501,9961.638531712008,6.230924095110882,0
6.109380926038765,6.759992191285486,5.033946279015304,1.5944369461437133,6022.510311274477,6.238416011456888,1
6.925604959057554,6.43399327349642,7.641782187301061,2.9996863273882255,5727.188811868798,6.539368695398768,1
6.809058654249248,5.754634534816654,7.633213547473235,4.573019725214857,6801.291646322756,5.818994746119966,1
8.733062139761985,8.346488475897992,3.9980101098596523,2.1037446218063107,13132.562057171092,7.860410371844826,0
9.8391184988954,7.637161439560341,2.5544974785992283,6.453384477117701,12369.35821859607,7.477139972846731,0
6.116681275067522,4.7785135655142446,7.748324792152319,1.7262810790982088,5292.615388133903,4.537478704606428,2
7.648069919377789,5.583237253250589,7.179913214063816,2.921769340941482,4737.153340563214,7.070481119678065,1
7.724156159090681,6.7979125947620895,3.61315382843285,1.4024008304045679,7009.474023585343,5.743851864779474,1
7.897665926815387,7.0444595593995745,1.3935536797424275,5.203463635867223,8865.473882073546,6.577746290402326,0
7.049082844011626,4.993328791169116,5.101757770875406,0.9800726678438636,9662.917508702834,5.385150911187968,1
5.36039339501808,5.105145424061127,7.436447095206164,1.5943930725839555,4229.149060026735,2.801048602006124,2
7.181974914746361,4.524979682639501,7.178176548773841,3.0141492649657584,6605.382888046681,5.640981873087078,1
8.221352639464016,8.827183249036024,3.013001891877907,6.453534077157316,9603.014750143066,10.720169166589619,0
6.853045721359397,5.120212563468004,5.34349458868901,1.1420985486017128,8404.87125085709,6.357790159188631,1
8.166706246358043,5.958265131575709,2.7528226174794033,4.318015752002202,8497.569985157626,7.718899707114045,0
6.779474948343924,9.262584103427182,2.4481418541075533,7.558199285668252,9153.628602013918,8.184551303197036,0
7.561020073807231,8.092844901141115,3.1598563919974003,3.9723248590740416,11898.56176129705,7.1338251517855,0
6.236441770922327,6.878244845145955,5.502587043626177,3.316155957182778,8203.90138471279,4.157313452151473,1
8.492616919816914,9.203884437168817,2.8605537243190007,4.549810735148588,10000.791938284896,8.601206748929116,0
6.4851082664369715,8.213293707372939,3.0012054753622244,4.182911368931809,10988.868502648607,8.937570137626558,0
8.885664535429578,7.879618836046402,0.8273304539859638,5.847421677150422,9197.007721069116,7.909466717695839,0
6.711028809190788,5.128752614492082,6.400150014836025,1.4038657837461197,4842.548438654564,4.612790741583289,2
8.506225492885028,10.270692857804395,3.181866255058495,5.248220586300336,9310.958650689634,7.150155630535208,0
6.779840019654326,4.795134483789588,4.85680362936639,1.2237536665335482,7379.100376054858,5.00033273159909,1
5.01222354841517,3.0640012892587247,6.601659231222188,3.0960814828882968,6798.949359382378,3.9677231058973823,2
4.626631574996916,3.899762619484805,6.745221463483404,3.309391969464512,4725.048935710704,3.980205655479292,2
6.634412272426022,7.134253841533781,5.751247386506318,2.12152619865794,8613.68837038893,5.234894949508844,1
4.512366579045037,2.7764953620862585,8.040884849786888,2.5732714718077214,2404.6059042734823,5.333885745500573,2
7.453365997685652,5.899538448180945,3.320680807425247,2.606470144030271,7768.042075215713,7.47505774115646,1
4.260971341976767,5.282796405812016,9.140958046433825,1.6644521978731595,6134.732531474147,2.0859399294125325,2
5.043131144564403,5.282798780094171,5.5553178349126116,3.58431416643531,7349.286419142442,5.931131156398149,1
5.911839172189403,7.987449902468755,4.6354082016787,3.002287936143504,9105.547740344895,7.5262709063263875,1
7.281268262921314,8.491919171506506,1.6797667929793578,6.831458765854354,11769.16018108193,7.530824347895296,0
5.967662161496431,6.86628418252577,3.095002103909186,3.668840130546218,8507.916911721746,6.4610424864070755,1
5.258790200752856,6.794462201710168,6.782895234630512,4.849362141386381,8764.65799848486,7.395406293041983,1
6.656385385242633,5.881385758512833,5.653963084250069,0.4677539147803147,8523.104235093946,6.151413484394361,1
4.933551024690544,4.0703046645848175,8.840910733121895,1.031871597615292,5657.868936381508,2.629973372635571,2
4.119988018309236,4.823017104306192,6.676319310507671,1.0577908336069135,7204.676388181244,3.377729777106004,2
9.28977650260434,8.896839315865531,2.7314693520941677,4.1088077745847125,6772.276898006043,7.28084668075758,0
7.702234579143157,9.088748619704186,4.884586305934609,6.543243528272189,9266.725867320589,6.880382566710988,0
4.98210502299165,3.3283199416034432,6.932118547053495,1.0135189559881157,7086.458537002101,2.644029655140036,2
5.043828799460428,5.646963294134977,6.273612472103755,1.9632569370078714,4975.14738526622,4.6833245115160915,2
7.753572572651407,8.77966053226934,4.310308746119608,6.395683810789956,9156.747960132547,7.790778126255472,0
5.69822638485862,5.097077715176358,2.7998222140764844,2.4985978531143633,8962.968687716968,6.618753706132748,1
7.248531684944997,7.855912444278385,1.7903052571588924,5.599928729996204,12296.126248515546,9.218761851697316,0
8.556430206052623,8.849102110743145,2.7060330523358176,4.928400748141933,7723.189379978786,7.642970799193391,0
9.062555313479246,8.55623000940066,3.4558877720816077,7.165002344901084,9034.722654429785,8.927840128081238,0
6.1815677164191465,7.31238486337515,8.306119966882605,2.759050477177296,5196.035036696573,3.858474246633052,2
7.11456577330539,6.258475806547546,5.762402959511885,6.926237706436327,4373.830590752117,8.069635979713329,1
5.4131407877940205,4.704316414468982,1.9673020400570786,2.898719281298467,6602.34362912843,4.8400945308176215,1
8.566571538605245,8.233216131263502,3.953136633913245,5.287124165201824,9081.343938039343,8.361503525206102,0
5.8331577666294345,3.7437008459946766,8.296372577047954,-0.16603508430494207,3920.0157001670914,3.0759371926589347,2
4.314325082409869,5.4843580494107576,5.573569925358292,2.55674568075268,4225.0787018598385,2.976746776624416,2
5.966248732177996,5.120437321051489,6.644104861216098,3.42532130833011,5182.593979984862,5.352833982644076,1
4.871453706748043,3.717989853412301,3.7084262952699634,3.2795767520910317,6054.713813330006,4.533207317899312,2
4.827154325185889,3.977082603635257,7.663475302246728,1.399416314395521,3272.0036786312853,4.1090829703498315,2
9.2336879620543,10.006092888159124,5.061503576636397,6.208366230593143,11536.093788717193,8.592526949201183,0
6.436489260475438,5.639440861535156,3.4915979364658014,3.3601641839457668,6693.531363330275,6.786484595820284,1
7.266708655873634,6.061993172221296,5.343612032308554,4.074318012715562,7836.509485167124,7.0848210657135775,1
7.228061231535916,8.686051459998438,4.058424486849588,3.2412605135768855,8225.112231001338,5.9607678222399,0
8.960971137731155,7.591924626978448,0.9618754648221461,3.9919136890825957,7193.812118461216,7.648486515958691,0
6.3274658899618945,4.95244669145556,6.3221112933853565,3.7211353625455814,6125.588849154413,7.626531361326595,1
8.0465669747568,6.857029702169377,3.3577873603482833,5.560784526368234,11624.576864762916,9.053802052034904,0
4.496430381092282,4.319263182444081,5.850818754083994,1.0975499561538449,5464.842169070952,2.726414451403401,2
6.1363618250052445,5.737616067077957,4.862900663736328,2.919121502134539,7578.387735746225,4.727273920324079,1
7.105430943989585,6.734962552816323,3.4749753071352543,2.7559195263257985,7441.0390685585535,5.838603858717921,1
5.94258254525634,6.698431880501673,5.390663395000334,2.461158143807262,5987.167973885687,3.6448491699929053,1
7.818816886478778,8.367365506816178,3.9135846262332494,4.196821049319655,12239.032853439283,7.728876398957431,0
7.851769872897833,7.870179300266574,3.0438114719791094,4.852997998371511,11445.818675192364,10.210523001591351,0
6.9178005088142225,5.882501704268515,8.408652080670322,3.889037122279892,8360.61663150662,4.468434700153997,1
5.982683142769941,2.8199151321803893,7.880893620196265,1.8354977170854019,5124.24885577715,3.2718280990301842,2
7.476657039050439,4.947871462545786,7.568060426026839,1.2523634901717384,8152.155096835337,6.5705168190319485,1
6.721500518493002,8.462172666081942,5.024309623286852,3.6368259954071895,10284.559251415594,7.3380178222033905,0
5.19091652414371,4.45640327034919,7.220402947580031,1.582294743984006,9615.290555270756,5.360115900180313,2
7.440219593605931,8.213979910734222,2.88767195030917,4.779030400466777,10921.250050065139,8.757507710047305,0
7.479485944702539,7.512874616235304,2.407606075761131,4.136009230320184,10072.782441917241,7.169049883588962,0
7.1234792031242655,5.953176576746947,4.373135681351164,0.9741921268886231,5893.721371973342,8.293702904567668,1
8.061894646118095,7.138715798671736,4.5231240772696575,5.538910043684659,8444.130768510315,7.8096613219163915,0
6.534811734914773,6.669767417422207,1.2056598834585452,2.7033925409302015,7861.982902375172,4.618783099656591,1
4.132077537248846,5.168565142084178,8.123923835319177,1.5220169135804773,2756.687695252694,3.987701550691942,2
6.982475747959067,4.979357665503548,8.727784875018337,3.2647753109779796,9413.086106998522,5.8179426797073255,1
4.020699769717365,4.69603242589896,8.971112472286906,1.2410010437855998,6591.884387768177,3.566610433313847,2
4.727155453659869,5.664210099081431,5.352386173056171,1.5047016414000547,2740.212112941327,2.995709436505747,2
6.70965344726938,3.6605259386947595,4.473725854885288,0.7816522399489187,9554.551661481277,4.696734501458296,1
5.912660960977203,6.098394667696272,5.685920606922862,4.4558223221467665,8556.759809737085,6.946868024850623,1
7.383101874653006,6.570201295794458,4.996394238621719,2.410728348210694,5861.754550922866,7.001701591589859,1
3.170318184791917,5.239160407256206,8.555772108473576,1.271610637174783,4633.957471743299,4.2947192529023015,2
4.7536647188201515,1.7382339387960157,5.76868161638547,1.6585566440517938,4611.591805132414,3.8121405989912804,2
8.301127620878013,7.09794844564249,2.1303369187253054,6.12543478441477,8215.882160699008,9.642672953255964,0
6.645634548643692,7.90166037320525,2.0114088928490825,3.896410682784229,10269.841226730217,9.3920022863446,0
6.1102376630440585,5.577694418620189,3.845005900703814,1.7038833357501055,6815.818758788718,6.217711944136766,1
5.0346542022351795,4.738428106032787,7.246147524769439,4.857702343537732,7344.853163564574,4.513136756968029,1
7.5186347102164826,9.852278184508938,2.986502775262066,3.9422890710440996,11233.817368154783,6.779156350028978,0
7.892553006823562,8.810808273159783,3.793488720552213,3.2514680267618195,11956.51036431723,6.337508011964326,0
6.748887992914556,3.7324208494846167,8.02291266569096,4.290644460922547,6904.207025781018,4.677276311452974,1
5.2751139979554225,6.617105707221402,5.858086162571216,2.937808983000689,9186.530039805753,5.5991073228240715,1
4.516341362562431,4.203930691062672,6.7473704319566785,2.482916591168591,7061.916901364832,4.359680847686321,2
3.9965610965004963,4.102377241094581,9.124617687550439,2.6185919893326073,4763.24373523961,4.308292063638821,2
4.856340470102882,4.3019033219963445,7.047639184872176,2.060538832490709,4351.557231339005,5.272714733971265,2
9.274549301311518,7.488784323568815,2.010395179741419,4.874213079900352,10083.587368433042,9.094191518470948,0
5.174701433857781,5.370662236484818,3.8970448089770713,3.721479323757343,5924.788890596781,6.908994179204982,1
6.977152910065402,5.238856982772717,4.646045019183543,3.7441857103150347,8132.319125304842,6.320182075554483,1
9.160914886236034,8.959270826085207,5.153182457511557,4.23265243711195,11308.480955081017,8.183342005738352,0
7.6283061621612855,8.20115965587284,3.283287871546142,4.741095026295922,10880.040702212911,7.525096343377475,0
6.318197067234025,2.8701900942268876,6.335104802773145,1.769139906276719,4828.160858791221,4.084094388250197,2
7.822997101131382,7.723186700111079,3.3074066978091006,5.815737212539297,11290.710232539619,7.416922561431061,0
7.689458545167017,8.170416222375488,3.1605739810498648,5.003046020153414,10655.407254619524,9.190646274786342,0
7.85844221800476,7.201702755461547,1.6206807719854728,4.269069960058081,9950.309540689304,9.794557863517788,0
6.462254604034729,4.151455300526653,8.608812699359138,3.1430081296294166,7151.464504028114,4.284754593385569,2
7.6743709496585755,8.6863184569567,3.1058944531152344,5.584412980472484,12964.660876773229,6.435758388288948,0
6.334456473693022,9.696456368290038,3.2110174672026184,4.903286888129608,9182.621369786575,8.399136114352071,0
5.6594512411136115,3.535261902327023,7.461018425061955,1.8017980654082326,6980.621014675751,3.1255643516600817,2
8.62268886093331,7.448814283671466,2.181801116577693,4.996625542589048,9744.723066212608,7.546771950672725,0
6.446563291251367,3.9481688852218317,6.355547532208737,0.9591125868869237,4356.5289239413705,4.964769894302446,2
8.82479961799676,8.931280119116199,2.1607824767773613,4.690787624148785,10496.895147105346,8.97554512712236,0
6.767087973254828,7.71764013819742,6.622650091509243,1.6877808065685937,8433.104985459073,7.594719983442491,1
5.179914369546417,5.505396642275377,6.847007925046102,1.326053895898939,6126.309169101998,4.6544310271056215,2
8.712306530815829,8.575205016106565,3.5006657213812096,5.04977368718096,10010.594737942265,7.339678860526553,0
3.3744559664379388,1.4921141153559403,7.446193079676725,2.111598236917967,4572.744593386698,3.8938059099602467,2
7.003623667377449,5.034821088408009,6.343033146143899,2.3684222708346687,7879.747857056972,6.984412815134947,1
5.551017060226299,3.619821519986065,6.548761065951552,0.6981506176421475,5280.4853145869965,3.955726680155351,2
7.509769047612491,7.6122984400640155,3.285865390724905,5.3344567899870245,10987.816409009245,10.010204538766349,0
6.88882903153411,4.143235213273961,6.6240365808306105,2.5288753481821216,7359.5457168912435,7.590955977050628,1
4.1465045199386585,3.6966757036398112,5.532538075266253,3.4387840697104943,5829.357842899222,3.063407993756358,2
5.475635543198027,6.227375785465297,6.511165959792798,1.7450773319977075,7777.065712171625,7.125498645012786,1
8.919012560297682,6.2602862212219,2.637559058596868,3.880330105373856,8057.977786418642,9.16082678737852,0
